# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,value
38000,29.75,1.79,13.75,2.17,17.25,4.92,walking
38250,30.5,1.8,15.67,1.7,12.67,0.47,walking
38500,40.75,6.34,9.5,6.5,18.75,2.28,walking
38750,36.0,1.87,14.0,2.35,15.75,4.97,walking
39000,36.67,0.94,18.75,2.49,17.67,1.25,walking
39250,34.4,4.59,13.5,2.96,19.0,2.35,walking
39500,23.75,1.79,12.33,3.4,21.25,1.79,walking
39750,37.0,5.34,18.5,3.57,11.75,2.59,walking
40000,38.0,6.0,16.5,2.6,17.75,3.77,walking
40250,34.25,3.49,17.5,6.22,11.5,2.96,walking
40500,36.0,2.45,12.0,5.34,20.0,1.0,walking
40750,37.25,5.21,12.25,3.11,16.25,5.31,walking
41000,23.5,6.02,15.0,3.67,23.0,2.24,walking
41250,36.6,5.16,15.75,4.26,19.8,2.4,walking
41500,37.33,1.25,21.25,3.27,13.33,4.11,walking
41750,36.0,3.67,18.5,4.33,20.5,1.5,walking
42000,39.0,7.58,15.25,4.76,15.5,2.06,walking
42250,30.5,2.6,18.75,2.49,21.75,0.83,walking
42500,23.5,10.78,15.33,8.01,22.75,2.77,walking
42750,41.0,3.67,18.25,3.34,18.75,3.27,walking
43000,36.33,2.87,18.0,4.24,14.0,6.12,walking
43250,32.0,9.3,10.0,2.16,17.0,2.55,walking
43500,33.75,7.76,14.0,2.83,15.0,4.12,walking
43750,26.0,4.3,17.25,2.49,17.25,3.7,walking
44000,37.0,5.05,15.5,4.82,17.25,4.92,walking
44250,33.5,4.15,21.0,1.22,18.75,3.77,walking
44500,33.25,7.15,21.0,0.0,13.0,4.06,walking
44750,35.75,8.04,20.0,2.74,13.5,6.87,walking
45000,24.0,3.54,15.75,8.79,16.5,3.2,walking
45250,26.0,6.71,14.5,1.12,12.25,4.44,walking
45500,34.5,4.5,14.25,3.49,16.5,2.96,walking
45750,36.0,0.0,18.33,3.86,13.25,6.22,walking
46000,35.0,2.0,13.0,2.92,13.25,2.28,walking
46250,36.0,5.61,14.67,2.49,18.0,3.0,walking
46500,25.5,4.72,13.5,5.17,18.5,1.8,walking
46750,38.75,5.36,17.0,2.24,12.25,3.27,walking
47000,34.5,1.5,11.5,1.5,14.33,0.94,walking
47250,36.33,2.87,17.5,3.5,16.33,0.94,walking
47500,36.75,5.36,21.5,1.5,15.25,3.27,walking
47750,22.33,5.79,13.25,4.92,17.0,3.74,walking
48000,31.0,3.74,17.25,2.49,16.0,1.63,walking
48250,40.0,3.74,16.67,1.25,9.5,3.84,walking
48500,32.67,0.47,15.0,2.45,21.75,2.77,walking
48750,40.0,3.0,16.25,1.48,17.75,5.54,walking
49000,28.5,8.62,14.75,6.3,15.5,3.77,walking
49250,31.25,3.27,13.67,4.11,15.75,3.56,walking
49500,35.5,4.77,16.75,3.27,15.5,3.57,walking
49750,34.0,3.67,20.5,2.29,13.33,4.11,walking
50000,36.75,3.77,12.0,7.18,13.5,3.5,walking
50250,34.5,4.72,12.75,5.8,17.0,4.06,walking
50500,25.5,3.64,15.0,4.74,14.75,1.64,walking
50750,34.75,4.6,14.5,3.35,15.0,3.67,walking
51000,38.75,4.76,17.5,4.15,12.67,2.36,walking
51250,30.25,7.01,17.5,3.57,20.33,4.5,walking
51500,41.0,2.74,17.5,3.2,16.25,2.95,walking
51750,26.75,3.34,12.5,5.17,17.25,3.9,walking
52000,28.75,4.26,18.5,3.77,15.5,5.36,walking
52250,36.0,4.74,16.33,2.62,12.0,8.29,walking
52500,33.0,0.0,22.75,1.3,9.67,4.03,walking
52750,36.0,0.0,20.5,1.5,14.67,2.05,walking
53000,32.75,8.41,20.5,2.6,16.75,4.38,walking
53250,32.67,2.05,13.67,2.05,10.75,6.14,walking
53500,30.75,4.44,11.0,4.36,14.75,2.17,walking
53750,40.5,6.18,14.0,4.53,11.25,3.11,walking
54000,30.5,1.5,15.5,0.5,13.25,2.59,walking
54250,35.75,6.83,18.0,3.74,18.5,1.5,walking
54500,34.0,3.0,15.0,3.24,16.5,3.35,walking
54750,27.75,7.76,13.5,2.96,12.25,3.96,walking
55000,36.0,5.24,13.75,4.55,14.5,3.35,walking
55250,26.0,5.87,12.67,1.7,13.67,1.25,walking
55500,31.0,3.56,18.5,4.09,18.5,2.5,walking
55750,35.75,3.49,15.25,1.09,18.0,1.0,walking
56000,28.5,3.84,14.75,2.59,22.5,4.72,walking
56250,32.75,3.19,17.25,1.92,20.5,0.5,walking
56500,39.25,2.86,18.0,3.67,14.75,3.7,walking
56750,36.0,3.67,15.5,3.77,20.33,0.47,walking
57000,32.5,5.77,11.67,2.87,14.0,3.67,walking
57250,29.67,2.49,16.33,1.89,17.25,4.15,walking
57500,26.75,3.7,18.0,4.24,19.25,3.03,walking
57750,37.25,6.46,20.25,2.49,20.75,1.79,walking
58000,37.0,3.67,17.25,0.83,18.5,1.66,walking
58250,35.25,2.49,17.0,3.0,14.75,1.92,walking
58500,38.5,7.02,18.75,1.3,18.25,4.44,walking
58750,29.0,4.06,16.5,3.35,21.75,1.3,walking
59000,27.5,8.79,13.0,1.87,20.25,0.83,walking
59250,34.0,5.87,17.75,3.49,17.0,3.54,walking
59500,28.75,4.26,15.33,4.5,18.0,4.24,walking
59750,41.0,2.74,15.25,4.02,15.75,2.59,walking
60000,33.75,3.27,13.0,5.15,21.75,1.48,walking
60250,27.67,2.49,17.5,4.15,21.0,2.45,walking
60500,37.75,3.27,12.25,4.55,19.5,1.5,walking
60750,30.67,4.11,17.33,6.24,7.67,5.73,walking
61000,30.5,6.95,21.0,2.94,14.25,2.38,walking
61250,36.25,11.21,17.5,3.28,11.5,0.5,walking
61500,27.25,2.59,11.25,4.92,21.0,2.12,walking
61750,29.5,11.43,16.25,4.76,13.5,6.87,walking
62000,35.25,3.27,20.0,1.58,14.25,6.87,walking
62250,33.5,3.35,20.67,0.47,19.5,3.2,walking
62500,35.5,5.5,19.75,4.71,18.25,4.15,walking
62750,36.75,2.49,16.25,1.09,16.0,5.87,walking
63000,34.75,4.09,14.0,0.82,17.67,7.59,walking
63250,37.0,2.83,18.0,3.56,15.33,2.05,walking
63500,32.0,5.35,15.33,1.25,15.25,3.9,walking
63750,29.33,6.85,18.33,3.09,17.5,1.5,walking
64000,39.5,5.55,12.0,4.42,18.5,0.5,walking
64250,27.75,3.49,16.5,3.2,13.5,2.69,walking
64500,33.0,3.94,10.0,6.16,18.0,1.22,walking
64750,40.5,3.84,12.0,3.94,9.0,4.53,walking
65000,29.0,1.22,17.75,3.49,11.0,5.43,walking
65250,37.0,5.87,17.5,3.04,13.75,1.79,walking
65500,32.0,8.92,15.5,3.57,17.0,2.16,walking
65750,26.25,4.92,14.0,2.83,17.0,4.32,walking
66000,36.5,8.26,16.5,4.5,14.5,4.5,walking
66250,34.33,7.13,14.75,5.45,6.33,3.77,walking
66500,32.0,3.74,17.0,2.24,15.67,3.3,walking
66750,37.5,4.5,16.25,2.17,14.75,5.93,walking
67000,28.75,2.49,8.5,3.57,17.75,5.02,walking
67250,28.0,1.41,18.0,2.45,14.25,3.27,walking
67500,32.0,4.53,16.75,2.17,14.0,2.92,walking
67750,37.75,1.3,19.5,1.66,8.75,2.17,walking
68000,36.75,1.3,16.5,3.2,12.67,1.89,walking
68250,40.0,5.61,15.5,4.03,13.25,3.56,walking
68500,30.75,3.27,16.0,4.47,12.75,5.76,walking
68750,26.75,6.3,12.0,6.98,18.33,1.25,walking
69000,37.67,4.64,22.0,0.0,8.0,3.74,walking
69250,34.25,3.03,17.5,4.77,20.75,3.49,walking
69500,38.0,6.12,7.5,4.5,11.75,3.49,walking
69750,33.0,9.72,15.5,3.77,19.75,6.38,walking
70000,22.25,6.5,10.75,3.03,16.75,6.38,walking
70250,38.0,5.1,11.75,7.05,14.33,5.31,walking
70500,38.33,0.47,15.25,4.32,20.33,2.62,walking
70750,36.5,5.5,19.67,5.44,18.25,4.02,walking
71000,35.67,5.31,13.5,1.5,15.75,3.9,walking
71250,31.0,5.1,11.0,3.61,14.5,1.5,walking
71500,31.5,3.35,17.0,2.12,16.5,2.6,walking
71750,39.75,3.27,15.75,2.49,18.0,1.73,walking
72000,36.25,0.43,12.75,4.92,17.75,0.43,walking
72250,33.75,6.14,17.5,3.91,15.0,2.12,walking
72500,33.5,7.16,17.0,2.35,16.5,2.96,walking
72750,28.75,1.3,12.25,6.8,11.0,6.52,walking
73000,34.5,8.62,12.25,1.79,11.5,6.58,walking
73250,41.0,4.0,12.0,9.0,14.5,0.5,walking
73500,37.0,2.58,13.5,2.29,13.8,4.49,walking
73750,41.33,3.3,13.0,2.55,19.0,2.0,walking
74000,25.75,4.32,16.25,2.77,17.75,3.11,walking
74250,27.33,6.18,15.33,4.71,11.25,6.46,walking
74500,41.75,2.49,16.5,4.5,13.25,2.05,walking
74750,39.0,0.82,13.33,3.4,15.5,3.91,walking
75000,38.5,4.15,16.0,3.74,12.75,2.49,walking
75250,39.75,6.65,14.75,2.95,15.0,3.67,walking
75500,26.0,6.44,11.0,1.41,11.0,4.74,walking
75750,31.0,8.6,12.0,0.0,12.67,2.05,walking
76000,39.0,4.64,18.0,3.32,9.0,1.87,walking
76250,37.25,1.3,15.5,2.06,19.75,1.09,walking
76500,35.0,10.46,8.75,4.44,15.75,4.44,walking
76750,34.0,8.97,13.0,4.06,16.5,4.03,walking
77000,27.0,5.15,13.25,6.02,18.25,8.32,walking
77250,34.75,7.66,18.25,2.77,13.5,1.8,walking
77500,34.0,1.41,9.5,3.5,14.67,3.09,walking
77750,34.0,1.41,9.33,2.05,20.25,3.9,walking
78000,36.5,6.58,12.5,2.29,16.0,1.58,walking
78250,36.5,5.12,12.5,4.39,17.5,6.42,walking
78500,30.0,0.0,15.25,2.28,22.33,1.25,walking
78750,28.0,12.0,8.0,4.0,18.0,2.12,walking
79000,34.5,1.5,15.5,3.04,19.25,1.79,walking
79250,35.25,2.49,15.25,4.15,17.5,1.5,walking
79500,39.0,7.58,15.5,3.35,15.25,3.03,walking
79750,31.75,4.09,20.75,2.49,18.5,3.57,walking
80000,28.75,7.22,19.5,2.96,16.5,5.02,walking
80250,32.5,3.57,19.0,0.82,10.0,2.16,walking
80500,31.25,3.27,19.0,1.0,16.33,1.89,walking
80750,39.25,3.49,13.75,7.4,12.75,4.49,walking
81000,31.33,5.44,12.25,4.02,23.33,2.36,walking
81250,26.33,3.86,14.0,2.83,16.75,4.92,walking
81500,33.75,7.98,17.75,4.44,16.75,3.27,walking
81750,38.75,5.07,11.75,3.49,20.5,4.92,walking
82000,36.5,4.82,18.75,1.3,19.75,3.27,walking
82250,35.25,13.48,15.0,0.0,18.0,5.1,walking
82500,26.5,3.35,15.0,4.9,14.0,0.82,walking
82750,34.25,8.44,14.25,5.4,15.75,2.86,walking
83000,40.75,4.76,12.75,5.07,11.33,1.89,walking
83250,32.33,2.87,16.33,2.62,20.33,0.47,walking
83500,33.33,6.02,8.33,0.94,11.5,5.12,walking
83750,35.67,10.5,18.0,1.63,17.25,3.77,walking
84000,24.5,3.35,18.25,3.7,14.67,4.92,walking
84250,30.5,7.09,18.25,3.27,15.0,4.64,walking
84500,34.75,3.49,16.25,4.26,14.75,4.38,walking
84750,30.75,5.26,17.33,4.11,18.33,2.05,walking
85000,40.75,3.7,16.5,2.06,12.0,5.7,walking
85250,28.5,8.73,14.2,1.47,18.8,3.31,walking
85500,26.0,0.71,14.0,5.66,18.33,3.77,walking
85750,34.0,4.18,14.25,4.09,17.0,2.55,walking
86000,36.0,0.0,14.5,1.12,17.75,1.64,walking
86250,36.0,2.83,11.75,4.87,15.33,6.02,walking
86500,38.75,4.44,13.33,1.25,14.5,2.18,walking
86750,30.0,0.0,11.25,2.28,15.5,5.32,walking
87000,26.0,4.36,18.0,6.04,12.67,1.7,walking
87250,34.0,7.48,12.67,1.7,16.0,3.74,walking
87500,32.25,3.49,17.0,3.67,13.5,4.15,walking
87750,33.5,5.55,12.5,5.5,15.25,2.86,walking
88000,32.25,5.26,15.0,5.79,20.67,2.05,walking
88250,29.0,1.73,16.25,1.79,18.75,3.34,walking
88500,37.25,5.76,7.67,4.19,19.0,2.45,walking
88750,37.0,3.74,17.75,2.49,13.0,3.74,walking
89000,36.33,2.49,17.0,1.73,13.67,3.09,walking
89250,34.25,8.93,15.25,3.34,14.75,3.9,walking
89500,33.33,3.4,13.5,6.22,18.67,3.3,walking
89750,28.0,4.53,18.0,2.24,21.75,1.3,walking
90000,39.5,4.15,12.0,0.0,19.75,1.3,walking
90250,36.33,0.47,16.0,0.82,17.0,2.92,walking
90500,37.5,4.97,11.67,4.5,15.5,2.87,walking
90750,39.0,3.67,10.5,5.59,19.0,2.12,walking
91000,30.25,4.32,11.5,2.5,18.25,4.32,walking
91250,27.5,14.67,12.0,4.9,10.5,5.41,walking
91500,40.25,4.09,13.67,3.09,14.5,3.04,walking
91750,38.0,2.45,18.75,2.38,15.75,3.34,walking
92000,36.5,5.94,14.25,1.79,17.0,1.22,walking
92250,27.75,2.28,13.0,3.08,21.5,1.5,walking
92500,28.25,3.96,14.0,3.56,13.67,1.7,walking
92750,42.33,4.64,14.75,1.64,13.0,1.41,walking
93000,36.0,0.0,16.0,4.55,16.25,1.09,walking
93250,34.6,4.32,16.2,1.47,16.75,6.83,walking
93500,37.33,7.04,13.33,4.19,8.75,2.38,walking
93750,30.0,3.67,16.75,4.32,13.0,0.71,walking
94000,30.75,3.27,7.75,3.96,15.75,3.96,walking
94250,39.5,3.35,14.75,4.32,11.25,0.83,walking
94500,36.0,3.32,17.0,1.22,14.25,4.32,walking
94750,37.25,6.5,16.0,3.81,14.75,5.31,walking
95000,35.25,6.87,19.0,3.08,17.0,4.36,walking
95250,24.25,3.83,19.75,0.83,16.25,2.95,walking
95500,37.75,7.33,21.0,0.0,19.33,1.25,walking
95750,34.5,1.5,19.25,6.38,19.75,3.03,walking
96000,34.5,5.59,14.75,6.3,9.5,4.33,walking
96250,39.33,8.01,14.75,2.86,16.33,2.36,walking
96500,33.0,3.0,16.5,3.35,16.5,4.56,walking
96750,28.33,5.25,15.0,4.97,16.75,2.68,walking
97000,35.5,7.89,17.0,2.74,17.75,3.27,walking
97250,33.75,1.92,14.75,1.92,15.75,1.3,walking
97500,34.5,5.32,12.25,1.92,16.5,1.12,walking
97750,36.25,8.1,10.0,5.48,13.25,6.18,walking
98000,28.5,2.06,9.0,5.79,13.33,1.25,walking
98250,27.5,7.3,12.75,3.03,12.5,3.57,walking
98500,37.75,3.34,15.25,2.17,15.75,5.67,walking
98750,37.0,1.22,12.75,2.59,15.25,2.38,walking
99000,40.5,3.35,14.5,1.5,16.25,3.27,walking
99250,33.5,4.97,8.33,4.64,13.33,1.7,walking
99500,27.75,1.3,15.0,1.63,19.0,3.0,walking
99750,33.25,3.27,16.0,3.67,14.25,5.76,walking
100000,36.0,0.0,17.25,3.27,8.0,4.53,walking
100250,38.5,3.35,13.0,1.41,20.25,1.92,walking
100500,39.25,8.2,10.75,6.5,15.5,3.77,walking
100750,27.33,2.36,13.5,5.02,19.0,2.16,walking
101000,25.0,1.41,12.0,0.0,23.0,1.63,walking
101250,37.5,2.69,17.75,2.86,17.5,2.29,walking
101500,33.0,2.12,20.75,1.79,17.75,1.79,walking
101750,34.0,3.67,23.25,1.3,13.25,4.87,walking
102000,40.75,7.66,21.25,0.43,17.25,3.27,walking
102250,30.75,2.28,17.5,3.35,19.25,3.34,walking
102500,40.0,2.24,15.5,1.12,8.75,4.66,walking
102750,36.25,5.89,17.5,5.41,13.75,3.77,walking
103000,31.5,10.74,19.67,2.05,12.67,5.56,walking
103250,37.5,5.02,19.75,1.3,11.5,3.91,walking
103500,36.75,6.83,21.0,1.22,14.75,6.8,walking
103750,31.67,1.25,17.33,2.05,15.67,1.89,walking
104000,36.5,6.69,14.5,5.02,17.0,3.24,walking
104250,34.67,1.89,20.33,3.09,13.75,3.27,walking
104500,26.0,8.57,12.25,6.02,17.75,1.48,walking
104750,39.25,5.07,18.25,1.48,12.75,2.28,walking
105000,33.5,8.62,16.75,3.42,19.0,1.22,walking
105250,26.5,1.5,17.25,4.92,18.75,3.9,walking
105500,36.5,0.87,16.5,2.87,18.5,4.56,walking
105750,33.5,3.35,16.0,1.63,19.75,3.27,walking
106000,33.75,4.44,14.25,2.49,10.33,5.25,walking
106250,37.75,7.01,16.75,2.77,17.25,4.21,walking
106500,24.25,6.1,15.0,0.0,16.67,2.36,walking
106750,30.0,5.34,15.75,3.9,13.75,5.49,walking
107000,30.5,13.87,17.25,4.44,8.5,1.5,walking
107250,29.75,4.26,15.0,4.42,20.25,1.92,walking
107500,25.0,9.63,12.0,2.94,7.67,2.87,walking
107750,39.0,6.48,13.0,2.0,14.0,6.28,walking
108000,29.0,1.22,15.5,3.91,17.0,2.45,walking
108250,36.25,5.36,14.25,3.7,13.25,2.77,walking
108500,35.25,5.67,13.0,0.82,14.25,2.49,walking
108750,33.75,2.86,16.75,1.3,10.5,6.22,walking
109000,36.75,3.11,14.5,3.04,12.25,5.4,walking
109250,27.75,1.48,14.67,2.87,17.33,3.86,walking
109500,30.0,5.61,17.0,3.74,21.33,2.05,walking
109750,45.33,4.5,16.75,2.77,17.67,2.87,walking
110000,35.25,4.26,16.0,2.12,18.5,1.5,walking
110250,38.25,1.48,13.25,4.09,12.25,4.6,walking
110500,40.0,4.32,13.67,1.89,18.5,3.57,walking
110750,34.5,6.87,16.25,3.11,15.0,1.41,walking
111000,27.5,3.57,12.33,2.87,16.25,5.21,walking
111250,39.75,7.15,14.67,1.89,14.33,3.3,walking
111500,34.5,3.35,18.25,1.09,18.33,4.5,walking
111750,34.75,3.7,20.0,1.63,16.67,5.25,walking
112000,32.75,6.3,19.8,3.31,16.6,2.06,walking
112250,27.75,0.43,17.25,1.92,17.5,0.87,walking
112500,33.75,8.17,9.0,0.0,15.0,0.82,walking
112750,38.67,6.02,14.33,4.99,15.5,2.5,walking
113000,34.2,1.47,17.67,4.03,12.33,1.7,walking
113250,30.0,7.12,15.75,4.82,19.33,0.94,walking
113500,40.0,3.67,15.5,2.29,19.67,4.19,walking
113750,31.25,3.7,12.75,4.15,19.0,2.12,walking
114000,34.67,9.18,12.0,0.82,17.25,1.3,walking
114250,38.0,1.41,15.67,2.62,15.75,2.28,walking
114500,35.25,3.9,14.75,4.09,16.75,3.34,walking
114750,34.75,8.73,12.75,2.86,19.25,3.7,walking
115000,31.4,7.5,19.0,2.12,19.0,1.22,walking
115250,26.75,4.92,13.0,2.12,16.75,1.92,walking
115500,37.33,6.55,18.0,0.82,15.5,3.91,walking
115750,36.25,3.7,20.25,1.3,9.33,5.44,walking
116000,31.75,8.29,14.5,2.18,13.75,2.49,walking
116250,31.5,4.56,9.0,4.3,18.0,4.74,walking
116500,23.5,3.04,17.0,2.94,13.5,4.03,walking
116750,36.75,5.36,18.33,2.49,13.67,0.47,walking
117000,37.0,1.41,20.0,1.63,14.0,2.83,walking
117250,36.5,2.29,15.0,5.2,17.0,2.55,walking
117500,36.67,5.19,14.67,4.19,15.0,5.87,walking
117750,36.5,6.98,12.75,1.3,19.25,4.26,walking
118000,26.5,3.04,14.75,6.72,18.0,2.12,walking
118250,37.5,6.22,13.75,1.09,19.5,3.35,walking
118500,32.75,3.7,16.0,4.85,14.25,5.12,walking
118750,36.5,2.87,18.5,2.29,16.0,2.16,walking
119000,35.0,9.7,18.67,0.94,18.33,2.05,walking
119250,28.25,4.82,16.0,3.27,22.0,5.66,walking
119500,32.25,8.26,12.5,4.15,15.25,2.77,walking
119750,40.5,4.97,13.75,4.6,12.0,6.0,walking
0,29.75,0.43,18.75,4.44,20.0,2.12,walking
250,41.25,4.44,17.33,4.5,14.67,3.68,walking
500,34.5,8.87,9.25,2.95,18.0,6.04,walking
750,31.33,6.6,13.75,2.77,22.0,1.41,walking
1000,29.67,8.5,17.67,6.94,17.25,5.67,walking
1250,37.33,3.3,20.0,1.41,16.0,3.94,walking
1500,33.5,9.01,17.0,3.24,12.5,2.69,walking
1750,39.5,4.72,12.75,7.5,18.0,3.24,walking
2000,32.25,8.32,12.0,6.52,20.0,3.39,walking
2250,35.75,5.02,17.25,3.9,19.75,1.09,walking
2500,40.5,3.35,13.75,6.42,18.75,2.28,walking
2750,38.0,1.58,15.5,3.84,15.75,3.03,walking
3000,44.5,3.35,15.25,0.43,17.25,2.38,walking
3250,37.5,6.8,19.33,1.7,18.0,2.45,walking
3500,28.5,3.2,13.5,4.97,11.25,2.86,walking
3750,30.67,8.18,14.5,2.87,17.33,5.91,walking
4000,32.0,9.14,15.67,2.49,12.0,6.16,walking
4250,29.0,13.47,17.5,4.33,15.0,6.63,walking
4500,42.67,1.7,14.67,0.47,14.25,8.41,walking
4750,33.75,9.28,12.25,2.86,9.5,6.58,walking
5000,27.0,4.58,9.5,4.72,15.25,4.92,walking
5250,38.0,5.74,19.25,2.59,13.0,4.42,walking
5500,36.0,6.75,19.0,4.42,14.25,3.77,walking
5750,33.25,3.34,12.5,2.29,10.33,5.25,walking
6000,38.0,10.7,14.5,3.5,16.0,5.92,walking
6250,31.5,1.5,20.0,1.41,17.0,7.87,walking
6500,29.0,4.58,18.5,1.5,14.5,0.87,walking
6750,39.75,3.27,17.75,3.49,11.0,1.41,walking
7000,35.5,3.35,12.75,2.28,6.25,1.92,walking
7250,36.67,4.03,16.5,2.06,16.33,3.09,walking
7500,35.5,11.86,16.5,1.5,13.5,4.97,walking
7750,29.0,1.41,18.0,2.16,13.0,4.24,walking
8000,29.75,4.6,15.5,2.29,14.0,2.92,walking
8250,40.25,4.44,14.0,7.07,12.5,4.97,walking
8500,22.0,12.14,19.5,2.06,11.5,6.1,walking
8750,32.25,3.9,12.0,2.12,12.5,4.03,walking
9000,31.25,10.47,18.0,0.71,16.5,3.2,walking
9250,27.25,5.63,13.75,2.77,18.25,6.26,walking
9500,34.25,9.96,10.0,4.85,11.5,3.91,walking
9750,36.0,2.12,21.0,2.55,13.75,1.92,walking
10000,33.25,8.93,12.0,3.54,20.25,4.92,walking
10250,33.25,11.76,13.25,2.38,16.5,4.15,walking
10500,33.0,3.67,20.33,2.62,18.0,2.83,walking
10750,36.5,6.73,14.33,3.77,16.0,4.32,walking
11000,43.33,1.89,16.5,3.2,14.67,2.05,walking
11250,40.75,2.86,15.0,3.0,12.25,2.28,walking
11500,35.67,4.03,14.33,4.11,8.75,4.71,walking
11750,31.75,4.6,9.5,3.28,19.0,5.2,walking
12000,29.0,5.34,12.0,3.08,18.5,2.5,walking
12250,37.75,5.58,14.0,4.85,20.75,5.07,walking
12500,34.0,3.67,14.5,2.5,15.5,2.6,walking
12750,31.5,4.39,19.5,2.06,11.25,1.92,walking
13000,39.0,3.08,17.5,2.87,17.5,4.15,walking
13250,30.5,1.8,17.0,3.67,14.67,4.5,walking
13500,30.0,2.24,18.5,2.06,17.25,2.59,walking
13750,38.75,6.83,12.33,4.5,16.0,1.41,walking
14000,35.25,2.49,15.5,4.82,17.0,5.48,walking
14250,36.0,3.67,18.67,0.94,10.67,5.44,walking
14500,35.67,6.8,10.75,1.3,16.5,1.5,walking
14750,33.0,3.94,11.33,3.3,14.5,3.91,walking
15000,34.75,4.66,16.0,2.74,9.0,4.64,walking
15250,41.33,2.62,17.0,4.97,13.75,2.49,walking
15500,35.75,2.49,16.25,1.64,18.5,2.87,walking
15750,35.5,3.91,14.75,2.77,17.33,1.89,walking
16000,31.0,10.17,17.5,1.12,17.5,2.96,walking
16250,27.75,2.49,11.67,4.71,13.67,1.7,walking
16500,37.0,1.73,13.67,3.68,15.25,4.02,walking
16750,39.0,0.0,17.0,5.1,16.0,3.56,walking
17000,38.33,0.94,15.0,3.56,16.25,3.49,walking
17250,39.33,4.03,14.0,4.97,20.5,1.8,walking
17500,34.5,5.41,14.5,3.77,17.75,3.77,walking
17750,26.25,3.96,18.25,2.17,16.5,4.72,walking
18000,26.0,12.1,14.5,2.29,8.5,4.09,walking
18250,36.0,2.12,13.25,5.76,17.25,4.82,walking
18500,37.0,2.35,13.75,1.79,16.0,2.83,walking
18750,40.5,3.35,11.33,2.05,19.0,1.41,walking
19000,29.5,7.89,20.5,1.8,20.5,3.04,walking
19250,26.0,1.63,13.25,7.82,14.0,1.41,walking
19500,29.33,5.73,16.75,1.48,18.67,0.94,walking
19750,27.75,2.49,16.25,3.49,16.0,4.58,walking
20000,35.0,3.74,14.67,2.05,14.25,2.28,walking
20250,38.25,5.93,14.25,6.3,18.5,2.29,walking
20500,26.25,3.77,15.5,4.5,17.75,3.9,walking
20750,30.75,5.12,15.5,3.2,15.0,2.55,walking
21000,38.25,3.9,15.0,2.12,17.0,1.87,walking
21250,33.25,2.95,15.75,4.6,11.75,3.56,walking
21500,42.75,3.34,16.0,2.83,16.0,5.34,walking
21750,31.0,9.25,16.25,0.83,22.75,3.27,walking
22000,32.25,10.43,19.25,3.49,13.75,6.02,walking
22250,42.75,3.77,15.5,4.82,13.75,3.96,walking
22500,38.5,0.5,15.0,9.0,20.5,2.5,walking
22750,36.67,5.44,17.0,2.52,21.17,2.03,walking
23000,35.25,6.83,22.0,1.41,10.67,7.36,walking
23250,25.25,2.49,16.25,5.45,13.25,5.31,walking
23500,41.0,4.06,16.0,3.67,18.25,0.83,walking
23750,33.75,7.5,19.0,2.45,16.5,1.5,walking
24000,34.25,4.21,12.33,2.49,11.0,5.05,walking
24250,41.33,2.62,15.0,2.24,11.0,2.94,walking
24500,32.0,4.18,16.25,0.43,16.75,4.92,walking
24750,29.25,3.77,16.75,2.49,17.25,2.28,walking
25000,40.25,2.95,17.0,5.34,17.33,2.49,walking
25250,34.33,3.09,18.33,4.64,20.25,4.92,walking
25500,28.0,5.87,13.25,3.42,15.5,2.87,walking
25750,39.0,6.36,11.75,4.15,15.75,2.28,walking
26000,38.0,5.1,16.0,1.58,17.75,1.79,walking
26250,27.5,4.15,16.0,2.83,12.5,6.73,walking
26500,38.5,4.15,12.25,3.7,16.75,2.86,walking
26750,28.5,6.58,18.0,3.67,15.25,2.28,walking
27000,34.25,3.49,14.0,4.95,16.75,3.03,walking
27250,38.5,6.73,16.67,2.05,11.0,4.97,walking
27500,28.5,4.5,17.25,2.86,18.75,3.34,walking
27750,25.75,10.83,16.0,3.74,20.5,3.5,walking
28000,39.0,4.24,16.5,2.06,12.75,2.49,walking
28250,31.0,2.45,16.75,2.86,10.5,6.34,walking
28500,33.0,3.08,16.0,3.67,15.5,2.6,walking
28750,33.0,4.36,17.0,1.22,15.75,1.92,walking
29000,28.75,1.92,16.75,3.49,13.75,2.68,walking
29250,36.0,6.36,16.0,2.94,19.0,2.83,walking
29500,40.33,4.71,12.25,1.79,16.0,1.41,walking
29750,36.5,2.29,16.75,0.83,17.25,1.92,walking
30000,37.75,2.49,15.75,3.34,13.25,1.3,walking
30250,28.75,10.89,14.0,3.16,22.5,2.6,walking
30500,24.25,1.64,11.5,4.39,20.25,2.49,walking
30750,42.5,2.87,14.0,3.16,12.5,4.09,walking
31000,36.33,4.5,15.67,5.19,16.0,2.92,walking
31250,34.75,5.97,12.0,5.0,17.0,5.96,walking
31500,32.0,6.0,12.75,2.86,19.0,1.73,walking
31750,26.75,9.58,11.5,6.06,10.75,3.56,walking
32000,31.67,3.09,14.67,2.05,18.75,2.59,walking
32250,38.0,3.39,18.0,3.08,13.25,5.12,walking
32500,37.25,1.09,14.67,0.47,11.0,1.0,walking
32750,40.0,4.18,14.75,2.17,16.75,3.19,walking
33000,31.5,8.02,12.0,4.32,16.67,1.89,walking
33250,22.25,2.59,18.0,2.45,13.75,2.38,walking
33500,34.5,6.65,11.5,3.84,17.25,1.92,walking
33750,36.75,1.3,16.0,2.0,12.33,2.05,walking
34000,37.0,1.41,15.5,4.5,13.67,1.25,walking
