# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,value
51500,42.33,0.47,12.5,0.5,14.0,0.71,standing
51750,42.5,0.5,12.25,0.43,12.75,0.83,standing
52000,42.5,0.5,11.75,0.43,12.75,0.83,standing
52250,42.5,0.5,12.33,0.47,13.67,1.25,standing
52500,42.5,0.5,13.25,1.3,16.25,1.3,standing
52750,42.0,0.0,15.0,0.0,16.67,1.25,standing
53000,42.0,0.0,15.0,0.0,17.5,0.5,standing
53250,42.0,0.0,15.25,0.43,17.75,0.43,standing
53500,42.0,0.0,14.25,0.43,17.0,0.71,standing
53750,42.5,0.5,12.33,0.47,16.0,1.41,standing
54000,42.5,0.5,12.5,0.5,15.0,0.0,standing
54250,42.33,0.47,12.67,0.47,14.5,0.5,standing
54500,42.0,0.0,13.0,0.0,14.75,0.43,standing
54750,42.33,0.47,12.33,0.47,14.25,0.83,standing
55000,42.5,0.5,13.0,0.0,14.25,0.83,standing
55250,42.5,0.5,12.25,0.43,14.0,1.0,standing
55500,42.33,0.47,10.0,0.0,14.75,0.43,standing
55750,42.33,0.47,11.0,0.0,14.67,0.47,standing
56000,42.5,0.5,12.0,0.0,16.33,1.25,standing
56250,42.0,0.0,12.75,0.83,16.75,1.09,standing
56500,42.0,0.0,15.0,0.0,17.75,0.43,standing
56750,42.0,0.0,14.0,0.71,17.67,0.47,standing
57000,42.0,0.0,13.25,0.83,16.25,1.09,standing
57250,42.0,0.0,12.5,0.5,14.75,0.43,standing
57500,42.0,0.0,14.5,0.5,14.25,0.43,standing
57750,42.0,0.0,15.0,0.0,13.5,0.5,standing
58000,42.0,0.0,15.0,0.0,13.0,1.0,standing
58250,42.0,0.0,15.0,0.0,12.5,0.87,standing
58500,42.0,0.0,13.5,1.12,13.75,1.3,standing
58750,42.25,0.43,13.25,0.83,14.25,0.83,standing
59000,42.0,0.0,12.5,0.5,14.25,1.48,standing
59250,42.0,0.0,13.5,1.12,15.25,1.09,standing
59500,42.0,0.0,15.0,0.71,16.0,1.22,standing
59750,42.0,0.0,15.5,0.5,16.75,0.43,standing
60000,42.0,0.0,15.0,0.0,16.33,1.25,standing
60250,42.0,0.0,15.75,0.43,17.5,0.5,standing
60500,42.0,0.0,14.5,0.5,16.0,1.41,standing
60750,42.0,0.0,13.33,1.25,15.75,0.83,standing
61000,42.0,0.0,13.0,0.71,15.75,0.83,standing
61250,42.0,0.0,14.0,1.22,16.5,1.12,standing
61500,42.0,0.0,12.75,0.83,17.0,1.0,standing
61750,42.0,0.0,13.0,0.0,16.25,1.3,standing
62000,42.0,0.0,12.0,0.0,16.25,0.43,standing
62250,42.0,0.0,13.75,1.09,16.0,0.71,standing
62500,42.0,0.0,12.67,0.47,15.25,0.43,standing
62750,42.33,0.47,13.67,0.47,14.75,0.43,standing
63000,42.0,0.0,13.0,0.82,15.0,0.0,standing
63250,42.33,0.47,13.5,0.5,14.67,0.47,standing
63500,42.5,0.5,15.0,0.0,15.0,0.71,standing
63750,42.5,0.5,15.25,0.43,15.25,0.43,standing
64000,43.67,0.47,14.33,0.94,14.75,0.43,standing
64250,44.2,0.75,13.2,0.75,14.75,0.43,standing
64500,42.67,0.47,12.0,0.0,14.25,0.83,standing
64750,42.0,0.0,12.5,0.5,15.33,1.25,standing
65000,42.0,0.0,12.67,0.47,17.25,0.83,standing
65250,42.0,0.0,14.0,0.0,18.0,0.0,standing
65500,42.0,0.0,14.0,0.0,17.75,0.43,standing
65750,42.0,0.0,13.33,0.47,18.0,0.0,standing
66000,42.0,0.0,12.75,0.83,18.0,0.0,standing
66250,42.0,0.0,13.33,0.47,17.33,0.47,standing
66500,42.25,0.43,12.25,0.43,17.5,0.5,standing
66750,42.33,0.47,13.25,0.83,17.67,0.47,standing
67000,42.5,0.5,14.25,0.83,17.5,0.87,standing
67250,42.33,0.47,15.0,0.0,18.0,0.0,standing
67500,42.33,0.47,15.0,0.0,18.0,0.0,standing
67750,42.33,0.47,13.67,1.25,17.0,1.0,standing
68000,42.5,0.5,14.25,0.83,16.75,1.09,standing
68250,42.33,0.47,12.5,0.5,16.5,1.12,standing
68500,42.5,0.5,13.0,0.71,16.0,1.0,standing
68750,42.5,0.5,13.75,0.83,15.75,0.83,standing
69000,42.5,0.5,13.0,0.71,16.25,1.3,standing
69250,42.25,0.43,14.0,0.0,16.33,0.94,standing
69500,42.5,0.5,12.75,0.43,17.0,0.71,standing
69750,42.67,0.47,12.5,0.5,16.67,1.25,standing
70000,42.0,0.0,12.33,0.47,15.25,0.43,standing
70250,42.25,0.43,12.75,0.43,15.75,0.83,standing
70500,42.33,0.47,13.0,1.41,16.25,1.3,standing
70750,42.5,0.5,14.5,0.5,17.0,0.71,standing
71000,42.33,0.47,13.33,0.47,16.75,1.3,standing
71250,42.5,0.5,13.5,0.5,16.0,1.0,standing
71500,42.5,0.5,13.75,1.3,16.75,0.83,standing
71750,42.5,0.5,12.5,0.5,15.75,0.83,standing
72000,42.5,0.5,13.25,0.83,15.75,0.83,standing
72250,42.5,0.5,12.0,0.0,16.0,0.82,standing
72500,42.25,0.43,13.2,0.75,16.2,0.98,standing
72750,42.5,0.5,12.75,0.43,16.0,0.71,standing
73000,42.25,0.43,12.0,0.0,16.0,0.82,standing
73250,42.0,0.0,12.75,0.83,16.67,0.47,standing
73500,42.33,0.47,13.0,0.82,16.5,0.87,standing
73750,42.0,0.0,13.67,1.25,17.0,0.71,standing
74000,42.0,0.0,12.8,1.17,17.5,0.5,standing
74250,42.0,0.0,13.0,0.82,17.25,0.43,standing
74500,42.33,0.47,12.33,0.47,17.0,1.0,standing
74750,42.25,0.43,13.75,0.83,17.5,0.5,standing
75000,42.5,0.5,12.25,0.43,17.25,0.43,standing
75250,42.25,0.43,12.0,0.0,16.25,0.83,standing
75500,42.33,0.47,12.33,0.47,16.25,1.3,standing
75750,42.75,0.83,11.75,0.43,14.75,0.43,standing
76000,43.0,0.71,12.5,0.87,15.0,0.71,standing
76250,43.0,0.71,12.25,0.43,15.0,0.0,standing
76500,43.5,0.5,12.5,0.5,14.75,0.43,standing
76750,43.75,0.43,12.67,0.47,13.67,0.47,standing
77000,43.25,0.83,12.0,0.0,14.75,0.43,standing
77250,42.5,0.5,10.75,1.09,16.0,0.71,standing
77500,42.25,0.43,9.0,0.0,17.75,0.43,standing
77750,42.0,0.0,9.5,0.5,17.67,0.47,standing
78000,42.0,0.0,9.0,0.71,17.5,0.5,standing
78250,42.0,0.0,9.33,0.47,17.75,0.43,standing
78500,42.0,0.0,9.25,0.43,18.0,0.0,standing
78750,42.0,0.0,6.5,2.69,16.25,1.3,standing
79000,42.0,0.0,6.25,2.68,14.5,0.87,standing
79250,42.0,0.0,5.0,2.16,13.5,1.12,standing
79500,42.0,0.0,10.5,0.87,16.5,1.12,standing
79750,41.33,0.47,12.0,0.0,17.0,1.22,standing
80000,42.0,0.0,12.0,0.0,18.25,0.43,standing
80250,42.0,0.0,10.33,1.25,16.0,0.82,standing
80500,43.0,1.0,9.0,0.0,17.33,0.47,standing
80750,42.33,0.47,9.0,0.0,14.75,0.43,standing
81000,42.33,0.47,9.67,0.47,15.0,0.0,standing
81250,42.25,0.43,8.75,0.43,14.75,0.43,standing
81500,42.25,0.43,9.25,0.43,13.75,1.3,standing
81750,43.0,0.0,10.0,0.0,15.5,0.5,standing
82000,43.5,0.5,12.0,0.0,15.5,0.5,standing
82250,43.25,0.83,12.0,0.0,15.0,0.0,standing
82500,43.33,0.47,10.33,0.47,15.25,0.43,standing
82750,43.75,0.43,9.67,0.47,15.0,0.0,standing
83000,43.33,0.47,10.5,0.5,15.0,0.71,standing
83250,43.0,0.0,11.0,0.0,15.33,0.47,standing
83500,43.5,0.5,11.8,0.4,15.8,0.75,standing
83750,43.33,0.47,12.0,0.0,15.33,0.47,standing
84000,44.0,0.71,12.0,0.0,15.25,0.83,standing
84250,44.0,0.82,11.75,0.43,15.0,0.82,standing
84500,44.0,0.0,11.0,0.0,14.75,0.43,standing
84750,44.0,0.0,0.0,0.0,15.0,0.71,standing
85000,44.5,0.5,10.75,0.43,15.25,0.43,standing
85250,44.33,0.47,10.67,0.47,15.25,0.43,standing
85500,44.5,0.5,9.25,0.43,15.25,0.43,standing
85750,44.5,0.5,8.0,0.71,14.5,0.5,standing
86000,44.5,0.5,7.25,0.43,13.25,0.83,standing
86250,44.33,0.47,6.5,0.5,12.75,0.83,standing
86500,44.75,0.43,6.25,0.43,13.0,1.0,standing
86750,45.0,0.0,7.0,1.0,12.0,0.0,standing
87000,44.5,0.5,7.33,0.47,13.33,0.94,standing
87250,44.5,0.5,8.67,0.47,14.33,0.94,standing
87500,44.33,0.47,9.0,0.0,14.25,0.83,standing
87750,44.33,0.47,9.0,0.0,14.75,0.43,standing
88000,44.5,0.5,8.25,0.43,15.25,0.43,standing
88250,44.33,0.47,9.33,0.47,15.0,0.0,standing
88500,44.5,0.5,9.33,0.47,15.0,0.0,standing
88750,44.0,0.0,0.0,0.0,14.5,0.5,standing
89000,44.0,0.0,9.0,0.0,14.0,1.0,standing
89250,44.75,0.43,6.25,2.17,12.75,0.83,standing
89500,45.0,0.0,0.0,0.0,11.33,0.94,standing
89750,45.0,0.0,0.0,0.0,11.5,0.5,standing
90000,45.0,0.0,0.0,0.0,12.0,0.82,standing
90250,44.5,0.5,0.0,0.0,11.67,0.47,standing
90500,44.67,0.47,2.0,1.0,12.0,0.0,standing
90750,44.5,0.5,1.0,0.0,12.25,1.79,standing
91000,45.0,0.0,5.25,3.77,12.75,1.92,standing
91250,44.67,0.47,5.0,2.0,11.0,1.63,standing
91500,44.5,0.5,6.0,1.0,12.5,0.87,standing
91750,44.5,0.5,3.67,1.25,13.0,1.41,standing
92000,44.5,0.5,6.5,1.8,12.75,1.79,standing
92250,44.5,0.5,9.75,0.83,7.0,2.35,standing
92500,44.5,0.5,8.0,0.82,6.0,4.0,standing
92750,44.5,0.5,10.33,0.47,8.67,0.47,standing
93000,45.0,0.0,11.75,0.43,9.0,0.0,standing
93250,44.67,0.47,10.33,0.47,7.0,1.22,standing
93500,44.5,0.5,13.0,0.71,3.0,1.63,standing
93750,45.0,0.0,13.25,0.83,0.0,0.0,standing
94000,44.67,0.47,13.67,0.47,3.5,1.12,standing
94250,44.67,0.47,14.0,0.0,2.33,0.47,standing
94500,44.5,0.5,14.25,0.43,1.0,0.0,standing
94750,44.75,0.43,14.0,0.71,2.5,1.5,standing
95000,44.33,0.47,14.0,0.0,7.0,2.16,standing
95250,44.33,0.47,14.67,0.47,9.25,0.43,standing
95500,44.5,0.5,14.25,0.43,9.67,0.47,standing
95750,44.5,0.5,13.75,0.83,10.0,0.71,standing
96000,44.67,0.47,12.75,0.43,9.33,0.47,standing
96250,44.5,0.5,12.5,0.5,8.0,0.71,standing
96500,44.5,0.5,12.0,0.0,5.25,0.83,standing
96750,44.0,0.0,12.0,0.0,3.5,0.87,standing
97000,44.33,0.47,11.5,0.5,4.0,2.0,standing
97250,44.25,0.83,10.25,1.3,11.5,3.35,standing
97500,44.33,0.47,8.5,1.5,14.75,1.09,standing
97750,44.67,0.47,9.25,2.17,16.0,1.41,standing
98000,44.75,0.43,11.75,0.43,16.75,1.09,standing
98250,45.0,0.0,9.25,0.43,16.0,0.71,standing
98500,45.0,0.0,8.5,0.5,15.5,0.87,standing
98750,45.5,0.5,12.0,0.0,16.0,0.71,standing
99000,45.5,0.5,12.0,0.0,18.0,0.71,standing
99250,45.25,0.43,12.0,0.0,18.0,0.0,standing
99500,45.0,0.0,10.5,1.12,19.0,0.82,standing
99750,45.0,0.0,12.0,0.0,18.25,0.43,standing
100000,45.0,0.0,11.0,1.41,18.25,0.43,standing
100250,45.0,0.0,9.25,0.43,18.0,0.0,standing
100500,45.0,0.0,8.5,0.5,18.25,0.43,standing
100750,45.0,0.0,9.0,0.0,18.75,0.83,standing
101000,45.0,0.0,10.5,0.5,18.5,0.5,standing
101250,45.0,0.0,12.0,0.0,18.25,0.43,standing
101500,45.0,0.0,10.0,1.0,18.25,0.43,standing
101750,45.0,0.0,9.75,0.43,16.25,0.83,standing
102000,45.0,0.0,9.0,0.0,15.0,0.0,standing
102250,45.0,0.0,7.5,1.12,14.5,0.5,standing
102500,45.0,0.0,3.5,1.5,14.75,0.43,standing
102750,45.0,0.0,4.25,1.09,14.5,0.87,standing
103000,45.0,0.0,4.0,0.82,16.0,0.82,standing
103250,45.0,0.0,4.33,0.94,16.25,1.09,standing
103500,45.0,0.0,5.75,0.43,16.8,1.17,standing
103750,45.0,0.0,7.75,0.43,17.5,0.87,standing
104000,45.0,0.0,10.0,0.71,17.67,0.47,standing
104250,44.5,0.5,11.75,0.43,18.0,0.0,standing
104500,44.33,0.47,12.0,0.0,18.25,0.43,standing
104750,44.5,0.5,10.33,1.25,18.33,0.47,standing
105000,44.5,0.5,10.0,0.0,18.0,0.0,standing
105250,44.5,0.5,11.75,0.43,18.0,0.0,standing
105500,44.5,0.5,12.0,0.0,18.0,0.0,standing
105750,44.5,0.5,12.0,0.0,18.0,0.0,standing
106000,44.5,0.5,10.75,0.83,18.0,0.0,standing
106250,44.5,0.5,9.0,0.82,18.0,0.0,standing
106500,44.67,0.47,7.33,0.47,17.67,0.47,standing
106750,43.67,0.47,8.0,1.0,15.25,0.43,standing
107000,44.0,0.82,9.0,0.0,13.5,1.12,standing
107250,45.0,0.0,8.0,0.0,13.0,1.41,standing
107500,45.0,0.0,5.0,1.0,12.75,0.83,standing
107750,45.0,0.0,6.5,0.5,13.5,1.5,standing
108000,45.0,0.0,6.75,0.43,13.75,0.83,standing
108250,45.0,0.0,6.5,0.5,12.75,0.83,standing
108500,45.0,0.0,5.25,0.43,12.5,0.5,standing
108750,45.0,0.0,4.33,1.25,12.33,0.47,standing
109000,45.0,0.0,5.0,0.82,12.25,0.43,standing
109250,45.0,0.0,6.0,0.0,12.75,0.83,standing
109500,45.0,0.0,7.25,0.83,13.0,0.82,standing
109750,45.0,0.0,11.0,1.22,14.25,1.48,standing
110000,45.0,0.0,15.33,0.47,15.25,0.43,standing
110250,43.75,1.09,18.0,0.0,15.25,0.83,standing
110500,40.5,1.12,16.25,0.43,16.0,0.71,standing
110750,39.67,0.94,16.0,0.0,14.75,0.43,standing
111000,38.5,0.5,13.0,2.45,15.0,1.22,standing
111250,39.0,0.0,7.5,4.72,16.75,1.09,standing
111500,39.5,0.5,18.33,2.49,17.0,0.82,standing
111750,39.75,0.83,22.0,0.71,18.75,0.83,standing
112000,38.0,1.22,20.0,1.22,20.25,0.83,standing
112250,36.25,0.43,15.75,1.48,20.0,0.71,standing
112500,38.67,0.47,10.5,1.5,19.0,0.82,standing
112750,38.75,0.43,11.0,2.12,19.25,0.43,standing
113000,38.67,0.47,20.33,1.7,18.0,0.71,standing
113250,39.0,0.0,20.25,1.92,16.25,2.05,standing
113500,40.25,0.43,10.0,3.24,18.0,0.71,standing
113750,41.0,0.82,12.0,0.0,18.0,0.0,standing
114000,40.0,1.22,9.0,1.63,17.5,0.5,standing
114250,41.0,0.71,13.5,3.35,16.5,1.12,standing
114500,42.0,0.0,19.0,0.71,19.25,0.83,standing
114750,42.0,0.0,20.5,0.5,19.75,0.83,standing
115000,42.0,0.0,18.33,0.47,18.0,0.0,standing
115250,42.75,0.43,13.0,2.74,13.75,1.3,standing
115500,42.5,0.5,5.67,3.4,16.67,0.94,standing
115750,42.75,0.43,14.0,0.0,15.67,0.47,standing
116000,43.5,0.5,14.75,0.43,14.5,0.87,standing
116250,43.67,0.47,13.75,0.83,14.33,0.94,standing
116500,44.0,0.82,12.0,0.0,15.0,0.0,standing
116750,44.33,0.47,11.5,0.5,16.0,1.0,standing
117000,44.5,0.5,11.25,0.43,15.5,0.5,standing
117250,44.33,0.47,11.0,0.0,15.25,0.43,standing
117500,44.5,0.5,12.0,0.0,15.5,0.5,standing
117750,44.5,0.5,12.0,0.0,15.5,0.5,standing
118000,44.5,0.5,12.0,0.0,15.33,0.47,standing
118250,44.5,0.5,12.0,0.0,15.75,0.83,standing
118500,44.5,0.5,12.0,0.0,15.25,0.43,standing
118750,44.67,0.47,12.25,0.43,15.0,0.0,standing
119000,44.33,0.47,13.0,0.0,14.75,0.43,standing
119250,45.0,0.0,12.0,0.0,15.0,0.71,standing
119500,45.0,0.0,11.5,0.5,15.0,0.0,standing
119750,45.0,0.0,12.0,0.0,15.0,0.0,standing
0,45.0,0.0,12.5,0.87,14.5,0.5,standing
250,45.0,0.0,13.0,0.0,14.0,1.0,standing
500,45.0,0.0,12.0,0.0,13.5,0.87,standing
750,45.0,0.0,13.33,0.47,12.5,0.5,standing
1000,45.0,0.0,12.25,0.43,12.75,0.83,standing
1250,45.0,0.0,12.33,0.47,12.5,0.5,standing
1500,45.0,0.0,12.75,0.43,12.5,0.5,standing
1750,45.0,0.0,13.25,0.43,12.5,0.87,standing
2000,45.0,0.0,12.0,0.0,12.5,0.5,standing
2250,45.0,0.0,12.25,0.43,13.0,1.0,standing
2500,45.0,0.0,12.5,0.5,13.5,1.5,standing
2750,45.0,0.0,10.75,1.09,12.5,0.5,standing
3000,45.0,0.0,9.67,0.94,12.67,0.94,standing
3250,45.0,0.0,11.25,0.43,13.67,0.47,standing
3500,45.0,0.0,11.75,0.43,12.75,0.83,standing
3750,45.0,0.0,12.67,0.94,13.5,1.12,standing
4000,45.0,0.0,15.0,0.0,14.5,0.5,standing
4250,45.0,0.0,14.5,0.5,14.75,0.43,standing
4500,45.0,0.0,13.0,0.71,14.5,0.5,standing
4750,45.0,0.0,12.0,0.0,14.5,0.5,standing
5000,45.0,0.0,11.75,0.43,12.5,0.87,standing
5250,45.0,0.0,12.0,0.0,12.25,0.83,standing
5500,45.0,0.0,11.5,0.5,12.0,0.0,standing
5750,45.0,0.0,11.67,0.47,12.0,0.0,standing
6000,45.0,0.0,11.75,0.43,12.0,0.0,standing
6250,45.0,0.0,12.0,0.0,12.0,0.0,standing
6500,45.0,0.0,12.0,0.0,12.0,0.0,standing
6750,45.0,0.0,12.0,0.0,12.33,0.47,standing
7000,45.0,0.0,12.5,0.5,12.4,0.49,standing
7250,44.67,0.47,13.0,0.0,13.67,1.25,standing
7500,44.5,0.5,13.0,0.71,14.25,0.83,standing
7750,44.33,0.47,12.0,0.0,14.75,0.43,standing
8000,44.5,0.5,12.0,0.0,14.0,1.0,standing
8250,44.75,0.43,12.0,0.0,14.25,0.83,standing
8500,44.75,0.43,12.0,0.0,14.0,0.71,standing
8750,45.0,0.0,12.0,0.0,14.0,1.0,standing
9000,45.0,0.0,12.0,0.0,13.75,0.83,standing
9250,45.0,0.0,12.0,0.0,15.0,0.0,standing
9500,45.0,0.0,11.0,0.0,14.33,0.47,standing
9750,45.0,0.0,11.5,0.5,14.25,0.83,standing
10000,45.0,0.0,11.67,0.47,15.0,0.0,standing
10250,45.0,0.0,10.75,0.83,15.25,0.43,standing
10500,45.0,0.0,10.0,0.0,15.0,0.0,standing
10750,45.0,0.0,9.67,0.47,15.5,0.5,standing
11000,45.0,0.0,9.67,0.47,15.75,0.83,standing
11250,44.75,0.43,11.75,0.43,16.5,1.12,standing
11500,45.0,0.0,12.0,0.0,17.5,0.5,standing
11750,44.5,0.5,12.0,0.0,16.5,0.5,standing
12000,44.5,0.5,12.0,0.0,16.25,0.83,standing
12250,44.75,0.43,12.0,0.0,16.25,0.43,standing
12500,44.75,0.43,12.0,0.0,15.75,0.83,standing
12750,44.75,0.43,12.0,0.0,15.33,0.47,standing
13000,44.67,0.47,12.0,0.0,16.0,0.82,standing
13250,44.5,0.5,11.75,0.43,15.75,0.83,standing
13500,44.67,0.47,11.67,0.47,15.25,0.43,standing
13750,45.0,0.0,12.0,0.0,15.5,0.5,standing
14000,45.0,0.0,10.25,1.09,15.75,0.83,standing
14250,44.75,0.43,9.33,0.47,14.25,1.48,standing
14500,45.0,0.0,7.25,1.48,12.75,1.48,standing
14750,45.0,0.0,9.0,0.0,10.67,0.94,standing
15000,45.0,0.0,10.75,0.83,12.0,0.71,standing
15250,45.0,0.0,11.25,0.43,13.33,0.94,standing
15500,45.0,0.0,12.0,0.0,13.75,1.3,standing
15750,44.5,0.5,12.0,0.0,14.5,0.5,standing
16000,44.0,0.0,12.0,0.0,15.33,0.47,standing
16250,44.33,0.47,12.33,0.47,15.0,0.0,standing
16500,44.5,0.5,12.5,0.87,14.25,0.83,standing
16750,44.5,0.5,10.0,5.15,12.5,2.29,standing
17000,44.67,0.47,4.25,1.48,6.5,1.5,standing
17250,44.5,0.5,2.0,0.71,11.75,1.79,standing
17500,44.5,0.5,5.5,2.87,13.5,2.06,standing
17750,43.75,0.83,4.0,1.0,15.0,0.71,standing
18000,44.0,0.71,0.0,0.0,15.75,0.83,standing
18250,44.5,0.5,0.0,0.0,15.5,0.5,standing
18500,44.0,0.63,1.0,0.0,15.25,0.43,standing
18750,44.67,0.47,5.25,0.83,15.0,0.0,standing
19000,44.33,0.47,5.67,1.25,15.0,0.0,standing
19250,44.5,0.5,4.67,1.25,15.75,0.83,standing
19500,43.67,0.47,7.0,1.0,16.75,1.3,standing
19750,43.5,0.5,5.5,2.18,15.75,0.43,standing
20000,43.75,0.43,5.33,2.87,16.0,1.0,standing
20250,43.67,0.47,5.5,3.5,15.5,0.5,standing
20500,44.33,0.47,0.0,0.0,15.0,0.0,standing
20750,44.5,0.5,4.25,1.92,14.75,0.43,standing
21000,44.5,0.5,1.67,0.47,15.33,0.47,standing
21250,44.0,0.82,0.0,0.0,16.0,1.41,standing
21500,43.5,0.5,1.0,0.0,16.25,0.43,standing
21750,43.0,1.0,3.33,2.62,13.5,1.5,standing
22000,42.75,0.43,8.5,0.5,12.75,0.83,standing
22250,44.33,0.47,6.0,0.0,12.0,0.0,standing
22500,44.5,0.5,4.0,0.71,12.25,0.43,standing
22750,44.5,0.5,7.0,1.63,12.0,0.0,standing
23000,44.75,0.43,7.75,0.43,11.75,0.43,standing
23250,44.5,0.5,9.0,0.0,11.67,0.47,standing
23500,44.75,0.43,9.0,0.0,11.0,0.71,standing
23750,45.0,0.0,8.25,0.83,12.0,0.0,standing
24000,44.5,0.5,7.5,0.5,12.67,0.47,standing
24250,44.33,0.47,6.67,1.25,13.25,1.3,standing
24500,44.33,0.47,5.0,1.0,14.5,0.87,standing
24750,44.0,1.0,3.0,0.82,15.33,0.47,standing
25000,44.25,0.43,1.0,0.0,14.5,0.87,standing
25250,44.5,0.5,5.0,1.73,16.0,1.0,standing
25500,44.5,0.5,5.75,0.43,15.25,0.43,standing
25750,44.5,0.5,6.0,0.0,14.75,0.43,standing
26000,45.0,0.0,5.25,2.17,14.75,1.09,standing
26250,45.0,0.0,5.0,1.0,17.0,1.22,standing
26500,44.5,0.5,8.75,1.09,17.75,0.43,standing
26750,44.5,0.5,6.33,0.47,18.0,0.0,standing
27000,44.5,0.5,7.5,0.5,17.75,0.43,standing
27250,44.5,0.5,7.0,0.71,17.75,0.43,standing
27500,44.33,0.47,5.5,0.5,17.5,0.5,standing
27750,44.5,0.5,4.25,0.83,17.0,0.71,standing
28000,44.33,0.47,10.5,1.5,17.75,0.43,standing
28250,43.5,0.5,7.0,2.0,18.33,1.25,standing
28500,43.25,0.83,7.5,0.5,15.25,0.43,standing
28750,43.33,0.47,8.67,0.47,14.75,0.43,standing
29000,43.75,0.43,7.0,1.87,14.5,0.87,standing
29250,44.25,0.43,4.25,0.83,15.0,0.71,standing
29500,44.25,0.83,2.0,1.0,15.75,0.83,standing
29750,43.25,0.83,2.0,0.0,15.0,0.0,standing
30000,42.75,0.83,3.33,2.05,14.33,1.7,standing
30250,43.0,0.0,5.0,1.22,15.0,0.71,standing
30500,43.25,0.83,12.0,0.0,14.67,0.47,standing
30750,43.0,0.82,6.5,2.5,16.25,1.09,standing
31000,42.33,0.47,5.33,0.94,17.0,0.0,standing
31250,42.0,0.0,7.5,0.5,17.75,0.43,standing
31500,42.67,0.47,0.0,0.0,18.25,0.43,standing
31750,43.75,0.43,10.5,2.6,16.5,1.12,standing
32000,44.75,0.43,12.5,0.87,14.5,0.87,standing
32250,44.25,0.83,11.75,1.09,15.75,0.83,standing
32500,43.25,0.83,8.5,1.12,17.5,0.87,standing
32750,42.5,0.5,7.0,1.0,17.75,0.43,standing
33000,43.25,0.83,6.0,0.82,18.0,0.0,standing
33250,43.25,0.43,4.0,2.0,17.67,0.47,standing
33500,43.5,0.5,3.67,0.94,17.33,0.47,standing
33750,44.0,0.71,10.33,1.25,15.5,0.5,standing
34000,44.0,0.0,12.5,0.5,14.5,0.87,standing
34250,43.67,0.94,11.67,0.47,15.25,1.09,standing
34500,43.5,0.5,11.75,0.43,15.75,0.43,standing
34750,43.5,0.5,12.0,0.0,15.5,0.5,standing
35000,43.5,0.5,11.0,1.22,16.5,1.12,standing
35250,43.67,0.47,10.5,1.5,18.25,0.43,standing
35500,44.25,0.83,9.75,2.17,18.0,0.0,standing
35750,44.0,1.0,12.0,0.0,17.5,0.5,standing
36000,44.5,0.5,11.25,0.83,16.5,0.5,standing
36250,44.0,0.71,6.25,2.95,14.75,0.43,standing
36500,44.75,0.43,9.67,1.7,15.0,0.82,standing
36750,44.0,0.0,12.0,0.0,14.25,1.48,standing
37000,45.0,0.0,12.5,0.87,14.0,1.0,standing
37250,44.75,0.43,12.0,0.0,12.75,0.83,standing
37500,44.5,0.5,13.67,0.94,13.33,1.25,standing
37750,44.33,0.47,12.33,0.47,13.5,0.5,standing
38000,44.67,0.47,12.0,0.0,12.75,0.83,standing
38250,45.0,0.0,10.75,0.43,12.25,0.43,standing
38500,45.0,0.0,9.75,0.43,13.0,1.22,standing
38750,44.5,0.5,9.25,0.43,12.5,0.87,standing
39000,44.33,0.47,6.5,2.5,13.75,1.09,standing
39250,42.33,0.47,12.5,0.5,15.25,0.43,standing
39500,42.0,0.0,14.33,0.47,15.33,0.47,standing
39750,41.67,0.47,14.75,0.43,15.67,0.47,standing
40000,39.75,0.83,13.0,1.0,15.0,0.0,standing
40250,39.67,0.47,7.67,3.4,15.67,0.94,standing
40500,39.0,0.0,11.5,3.5,14.5,1.12,standing
40750,38.5,0.5,18.5,1.12,11.0,1.22,standing
41000,38.67,0.47,21.0,0.0,13.67,1.7,standing
41250,39.0,0.0,20.75,0.43,17.5,0.87,standing
41500,39.5,0.5,18.5,0.5,16.5,0.87,standing
41750,38.0,1.22,18.25,0.43,17.0,1.0,standing
42000,37.5,1.12,19.25,0.83,15.0,1.22,standing
42250,37.25,0.83,14.33,2.05,10.0,1.41,standing
42500,38.5,0.87,17.0,1.41,4.0,3.0,standing
42750,42.25,1.79,15.75,0.83,1.0,0.0,standing
43000,45.67,0.94,13.0,1.58,7.0,1.0,standing
43250,47.33,0.47,2.67,1.7,12.5,3.2,standing
43500,47.33,0.94,10.0,1.63,15.75,2.28,standing
43750,44.5,1.5,15.0,1.22,8.33,1.7,standing
44000,39.5,1.8,15.75,1.3,11.25,2.86,standing
44250,38.75,0.43,11.75,0.43,15.75,1.48,standing
44500,41.25,0.83,12.0,0.0,14.0,1.41,standing
44750,42.0,0.0,12.5,0.5,11.0,1.22,standing
45000,43.33,0.47,14.75,0.43,5.0,1.63,standing
45250,44.0,0.82,15.5,0.5,2.33,1.25,standing
45500,43.5,0.5,16.0,0.0,5.5,0.5,standing
45750,43.33,0.47,15.67,0.47,2.75,1.48,standing
46000,43.25,0.83,16.25,0.43,4.5,1.5,standing
46250,43.25,0.83,15.0,0.0,2.67,1.25,standing
46500,43.33,0.47,15.0,0.0,1.0,0.0,standing
46750,43.5,0.5,15.0,0.0,0.0,0.0,standing
47000,44.0,0.82,15.0,0.0,0.0,0.0,standing
47250,44.0,0.82,14.67,0.47,0.0,0.0,standing
47500,44.0,0.71,13.75,0.43,0.0,0.0,standing
